sample_idx,mode,architecture,xai_method,gradcam_target,layer,true_label,pred_label,target_label,corr_pca_xai,soft_iou_pca_xai,nmi_pca_xai,lsas,lsas_pca_center,lsas_xai_center,lsas_shuffled
975,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,0,0,-0.036773379892110825,0.5456925630569458,0.13890481112595954,0.2544595915824175,0.035322993993759155,0.41048841178417206,0.3488257825374603
976,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,6,6,6,-0.10035824030637741,0.3136388063430786,0.14942357336453702,0.1066402830183506,0.2566772159188986,0.38566745817661285,0.5466736257076263
977,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,8,8,0.6889255046844482,0.3673694133758545,0.14396746117200532,0.5281474590301514,0.2318442389369011,0.09799891710281372,0.2605269104242325
978,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,1,3,3,0.3166083097457886,0.3955649435520172,0.10335029616042203,0.3560866266489029,-0.041627272963523865,-0.06533099710941315,0.40590451657772064
979,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,2,2,-0.01149232592433691,0.3087425231933594,0.083305877571301,0.14862509863451123,0.22828883704323744,0.23304666951298714,0.18727926909923553
980,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,2,6,6,0.4339647889137268,0.3814706802368164,0.12956674891683942,0.4077177345752716,0.24550051242113113,0.33909498155117035,-0.058990396559238434
981,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,9,0,0,0.5785892605781555,0.38252946734428406,0.15907064884391264,0.4805593639612198,-0.019392475485801697,0.015243105590343475,-0.03665417432785034
982,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,7,7,0.6743946671485901,0.3888261318206787,0.14468174564044609,0.5316103994846344,0.6553908884525299,0.418029323220253,0.161376622505486
983,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,2,2,0.2060217410326004,0.35811805725097656,0.11907932888161278,0.2820698991417885,0.06061616539955139,0.048871301114559174,0.12571590021252632
984,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,7,5,5,0.22588391602039337,0.40858933329582214,0.1024647072462124,0.31723662465810776,-0.03851139545440674,0.04375322908163071,-0.07090520858764648
985,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,8,8,0.39199966192245483,0.35303160548210144,0.14183366409340184,0.37251563370227814,0.3517264649271965,0.26311998069286346,-0.029059991240501404
986,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,9,9,0.48686760663986206,0.5579220056533813,0.12335152690720966,0.5223948061466217,0.3511298596858978,0.5430339276790619,0.1449270169250667
987,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,1,8,8,0.5167222619056702,0.4565815329551697,0.1261173671006504,0.4866518974304199,0.11631780117750168,-0.028306767344474792,-0.01271803304553032
988,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,2,5,5,0.15541887283325195,0.3468165099620819,0.0782188635816303,0.25111769139766693,0.41258764266967773,0.23483911901712418,0.2566898516670335
989,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,0,2,2,0.8824911713600159,0.30917567014694214,0.2609960344146938,0.595833420753479,0.4957602173089981,0.34941667318344116,0.20171448402106762
990,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,1,2,2,0.2347191721200943,0.4042428731918335,0.08795763032071266,0.3194810226559639,0.3949213922023773,0.38935939967632294,0.25367021188139915
991,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,5,6,6,0.5604910254478455,0.38958731293678284,0.11400653125297794,0.47503916919231415,0.27261748909950256,0.06851231679320335,0.1958901220932603
992,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,8,8,0.11940522491931915,0.12781144678592682,0.08326376379397611,0.12360833585262299,0.4136364758014679,-0.010496135801076889,0.08149227499961853
993,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,4,2,2,-0.02000933140516281,0.28390732407569885,0.06273884227174065,0.13194899633526802,0.3024541512131691,0.3875242918729782,0.2401873618364334
994,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,6,6,6,0.5756996273994446,0.4754994511604309,0.11463108148843504,0.5255995392799377,0.4369286149740219,0.5569202303886414,0.17133929394185543
995,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,5,5,0.5402037501335144,0.40806981921195984,0.10870025481060856,0.4741367846727371,0.19586186110973358,0.05320311337709427,0.2838718257844448
996,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,8,8,0.3738587200641632,0.47783559560775757,0.16134240653929666,0.4258471578359604,-0.0338301807641983,0.054957687854766846,-0.05949854105710983
997,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,1,1,1,0.5380924940109253,0.6052445769309998,0.12612797573173143,0.5716685354709625,0.1146964281797409,0.1575646959245205,0.17024484276771545
998,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,3,5,5,0.2727387249469757,0.5859866142272949,0.10436034817050377,0.4293626695871353,0.24500878900289536,0.24908351339399815,0.18168454803526402
999,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.2,8,8,8,0.4983307421207428,0.36817625164985657,0.15814090445382442,0.4332534968852997,0.17574191838502884,0.15526800975203514,0.2807716317474842
512,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,4,4,-0.4415988326072693,0.4532742500305176,0.12869880394316086,0.0058377087116241455,0.07366085797548294,0.3717399761080742,-0.0741032063961029
513,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,7,7,0.47878405451774597,0.2057785540819168,0.11601560693891894,0.3422813042998314,0.1730723362416029,0.18920599669218063,0.05091387219727039
514,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,7,7,0.1456129252910614,0.5369522571563721,0.0977257220267633,0.34128259122371674,0.4019320607185364,0.08350954949855804,0.018967412412166595
515,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,6,6,0.1802130937576294,0.5451142191886902,0.1335697279093266,0.3626636564731598,-0.02700619399547577,0.3004972040653229,0.34824975579977036
516,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,0.637611985206604,0.37162065505981445,0.16762635525349945,0.5046163201332092,-0.06578105688095093,-0.0008328258991241455,0.019902370870113373
517,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,0,0,0.7230873107910156,0.23365871608257294,0.16158004188057803,0.4783730134367943,0.20530645921826363,0.193545863032341,0.21954780661690165
518,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,3,3,0.8274046182632446,0.3931429982185364,0.22842659924687914,0.6102738082408905,0.04276055097579956,-0.07586454600095749,0.18140058405697346
519,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,0.16770657896995544,0.6192215085029602,0.17666560870425319,0.3934640437364578,0.29785246402025223,-0.010345488786697388,0.2760275676846504
520,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,6,6,0.4591040015220642,0.503873884677887,0.11453145763248282,0.4814889430999756,0.33483806252479553,0.5323804616928101,-0.04381447285413742
521,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,0,0,0.32401570677757263,0.18261681497097015,0.1009542543133695,0.2533162608742714,0.31934359669685364,0.30557120591402054,-0.06299874186515808
522,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,0,0,0.5741152763366699,0.1922159194946289,0.0963632117389044,0.3831655979156494,0.36333321779966354,0.2647199183702469,0.11863414943218231
523,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,9,9,0.7153329253196716,0.5881813168525696,0.1359535729640316,0.6517571210861206,0.13910529389977455,0.04054628312587738,-0.06642429903149605
524,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,0,0,0.6661208271980286,0.2542542815208435,0.13992144478897256,0.46018755435943604,0.47964832186698914,0.424355648458004,0.5973862707614899
525,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,3,3,0.08692166209220886,0.36385565996170044,0.12298164128680521,0.22538866102695465,0.3991197496652603,-0.16394852101802826,0.296652689576149
526,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,6,6,0.4426727890968323,0.08190102875232697,0.0893981613770968,0.2622869089245796,0.0702856183052063,-0.03298892080783844,0.12226836383342743
527,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,0,0,-0.19641141593456268,0.22803230583667755,0.1479877376309206,0.015810444951057434,0.5151486843824387,0.1919514536857605,0.12870974838733673
528,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,0,0,-0.045524172484874725,0.3872379958629608,0.11167303482569116,0.17085691168904305,0.45815207064151764,-0.00429166853427887,0.0422702431678772
529,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,0.4856290817260742,0.46102824807167053,0.119772377392453,0.4733286648988724,0.6208328306674957,0.2870127856731415,0.24656429700553417
530,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,0,0,-0.6424537301063538,0.23350223898887634,0.22610551635647946,-0.2044757455587387,-0.07571178674697876,0.524886965751648,0.17694541811943054
531,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,9,9,0.4065021574497223,0.40372994542121887,0.16989323575070622,0.4051160514354706,-0.07017284631729126,0.03489413857460022,0.06025826185941696
532,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,6,6,0.0003120995534118265,0.38193488121032715,0.0845543269900889,0.1911234903818695,0.113289475440979,0.09236513823270798,0.05105622485280037
533,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,7,7,0.6999019384384155,0.2246491014957428,0.1244118374890298,0.46227551996707916,0.038224056363105774,-0.07774357497692108,0.06643703579902649
534,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,4,4,0.5722377896308899,0.3985724449157715,0.1002440981793082,0.4854051172733307,-0.006672263145446777,0.11158421076834202,0.023798495531082153
535,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,-0.15171559154987335,0.5238712430000305,0.08997154110427866,0.18607782572507858,0.18603352084755898,0.08775265514850616,0.27332736924290657
536,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,2,2,0.05186880752444267,0.5166258811950684,0.10290458493666638,0.2842473443597555,-0.007720455527305603,0.4896812438964844,0.01871354877948761
537,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,2,2,0.7606410384178162,0.6412139534950256,0.16979709827131792,0.7009274959564209,0.26913192868232727,0.18160444404929876,0.19465157203376293
538,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,8,8,0.2035372406244278,0.5080451369285583,0.2301934069940368,0.3557911887764931,0.13844988495111465,-0.03677774965763092,0.4558531790971756
539,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,1,1,-0.027499599382281303,0.2327405959367752,0.05092729185165549,0.10262049827724695,0.520053967833519,0.17213349789381027,0.09234360605478287
540,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,1,1,-0.18308483064174652,0.24118661880493164,0.10213931190138843,0.02905089408159256,0.2898296155035496,-0.00518973171710968,0.42295536398887634
541,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,5,5,0.24799923598766327,0.18509432673454285,0.129780258150416,0.21654678136110306,0.2856360860168934,-0.0090237557888031,0.25243885815143585
542,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,0.2931603789329529,0.4888995289802551,0.12136844835333603,0.391029953956604,0.18542373925447464,0.49558866024017334,0.020271863788366318
543,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,7,7,-0.2336432933807373,0.4349628686904907,0.11580749033389671,0.10065978765487671,0.14898525923490524,0.4103119224309921,0.12819252908229828
544,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,6,6,0.3986356854438782,0.6321254968643188,0.15864244460341007,0.5153805911540985,0.5471301674842834,0.08836972713470459,0.10519003495573997
545,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,9,9,0.9103978276252747,0.7972914576530457,0.24268083919131167,0.8538446426391602,-0.00591239333152771,-0.03525494039058685,0.23690348397940397
546,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,8,8,0.2863931953907013,0.13507235050201416,0.1034962700813004,0.21073277294635773,0.032161831855773926,0.1449842005968094,0.017183292657136917
547,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,-0.34140393137931824,0.4757656157016754,0.09237764318740042,0.06718084216117859,-0.025103285908699036,0.4130217730998993,0.11611520685255527
548,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,6,6,0.45765987038612366,0.5445700287818909,0.090005052882867,0.5011149495840073,0.3264852240681648,0.2616431936621666,0.1523070316761732
549,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,8,8,-0.05213712155818939,0.41298431158065796,0.11856724581792293,0.18042359501123428,0.3608490228652954,0.3757932335138321,-0.07281471788883209
550,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,2,2,-0.10245522856712341,0.29804861545562744,0.11728232549964522,0.09779669344425201,0.27333129569888115,0.35562093555927277,0.11509794555604458
551,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,5,5,0.7453134059906006,0.3747008740901947,0.22032823726446507,0.5600071400403976,0.5697778761386871,0.49388572573661804,0.10592493414878845
552,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,-0.038007788360118866,0.4127514362335205,0.14827752982425912,0.18737182393670082,0.29848840832710266,0.3862641304731369,0.5237115025520325
553,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,3,3,0.1104399785399437,0.5806931853294373,0.1488390558362578,0.3455665819346905,0.28617575392127037,0.08148456364870071,0.282203434035182
554,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,1,1,0.05794532597064972,0.45029416680336,0.09604670178962044,0.25411974638700485,0.0665082335472107,0.015453889966011047,-0.03222881257534027
555,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,8,8,0.8346230387687683,0.4645532965660095,0.23124289042126633,0.6495881676673889,0.005968853831291199,-0.03217798471450806,-0.00031944364309310913
556,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,0.31442198157310486,0.3315572738647461,0.06787367658193418,0.3229896277189255,0.24023881601169705,0.07486281543970108,0.1245431900024414
557,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,5,5,-0.3001754879951477,0.3163827955722809,0.12068217665528437,0.00810365378856659,0.11608251929283142,0.28486453741788864,0.20156006421893835
558,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,5,5,0.7467451095581055,0.324777752161026,0.14429635554021017,0.5357614308595657,0.011344492435455322,-0.041662462055683136,0.1375652775168419
559,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,2,2,0.5796436071395874,0.5237663984298706,0.21668592046935004,0.551705002784729,0.15339361131191254,0.22000079602003098,-0.022390156984329224
560,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,0,0,0.05672525241971016,0.25009164214134216,0.1194820869245082,0.15340844728052616,0.4571056216955185,0.08277444541454315,0.2311812210828066
561,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,4,4,0.527803361415863,0.2708701193332672,0.14880364019606282,0.3993367403745651,0.554537445306778,0.383150115609169,0.06015288643538952
562,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,0.4117693305015564,0.3129552900791168,0.13185581117763598,0.3623623102903366,0.0649690330028534,-0.08059177547693253,0.0237421877682209
563,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,2,2,-0.04224969074130058,0.3477969765663147,0.09450819551351769,0.15277364291250706,0.16533657908439636,0.29220931977033615,0.26005142740905285
564,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,4,4,0.7274919152259827,0.3841710090637207,0.15353258020515945,0.5558314621448517,0.14852086082100868,0.08776899427175522,0.28640514239668846
565,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,8,8,0.2995539903640747,0.29998499155044556,0.15232773788957849,0.29976949095726013,0.3840012848377228,-0.2069193348288536,0.12140915729105473
566,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,8,8,0.6325474381446838,0.44296541810035706,0.18445887888788665,0.5377564281225204,-0.0025695115327835083,0.0348302498459816,0.037472330033779144
567,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,3,3,0.3078055679798126,0.5082612037658691,0.10110077808767845,0.4080333858728409,0.0929417684674263,0.06989145278930664,0.352485716342926
568,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,0,0,-0.3242155909538269,0.36038315296173096,0.19635402306468414,0.018083781003952026,-0.07810664176940918,0.025370657444000244,0.3516012877225876
569,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,0,0,0.12726688385009766,0.27476465702056885,0.11860197312300497,0.20101577043533325,-0.07057201862335205,0.14983276277780533,0.3199864737689495
570,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,8,8,-0.46697163581848145,0.5072706937789917,0.17204562452770084,0.020149528980255127,0.5166415274143219,-0.05714762210845947,0.25915075838565826
571,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,0,0,0.6065478324890137,0.25856253504753113,0.1345953092011744,0.4325551837682724,0.45662595331668854,0.1662190817296505,0.4208163768053055
572,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,7,7,0.10327137261629105,0.49097710847854614,0.0930270554903609,0.2971242405474186,0.32514215260744095,0.18839878914877772,0.16963648796081543
573,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,5,5,0.22477489709854126,0.16632066667079926,0.09741423818230953,0.19554778188467026,0.21714877104386687,-0.08611368387937546,0.24867624044418335
574,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,3,3,-0.3302111327648163,0.5245314240455627,0.2009506630354191,0.09716014564037323,0.48246027529239655,-0.2048729658126831,0.30348242819309235
575,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,-0.14857767522335052,0.3349003791809082,0.08383626723457681,0.09316135197877884,0.35336320102214813,0.05767308920621872,0.1856900081038475
576,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,0.8172276616096497,0.6389812231063843,0.22527728801736954,0.728104442358017,0.38092754781246185,0.41814200580120087,-0.1973540186882019
577,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,8,8,0.7565159201622009,0.4810444116592407,0.23928359197576887,0.6187801659107208,0.352108970284462,0.361298069357872,0.3361116051673889
578,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,5,5,0.5359541177749634,0.474239706993103,0.10521065786650333,0.5050969123840332,0.7046215534210205,0.33781108260154724,0.07450652122497559
579,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,5,5,0.534928023815155,0.543056845664978,0.11876230819567785,0.5389924347400665,-0.017594441771507263,0.15471237152814865,0.21676576137542725
580,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,4,4,0.4737222492694855,0.5509958863258362,0.12060540437845205,0.5123590677976608,0.2989097647368908,0.023011982440948486,0.26103724353015423
581,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,8,8,0.37065497040748596,0.24769406020641327,0.14088475445291876,0.3091745153069496,0.19026326015591621,0.3423612043261528,0.32104068249464035
582,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,0.33393165469169617,0.23462989926338196,0.09397931391408045,0.28428077697753906,-0.027652084827423096,0.0035892874002456665,0.30077260732650757
583,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,4,4,0.7394319176673889,0.5729268193244934,0.1446666787971612,0.6561793684959412,0.4042525291442871,0.48195749521255493,0.0038547422736883163
584,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,8,8,0.14620749652385712,0.24859069287776947,0.11290907322073145,0.1973990947008133,0.1674218475818634,-0.0701621025800705,0.1136537417769432
585,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,4,4,0.6114087700843811,0.6328930854797363,0.13268906453860949,0.6221509277820587,0.5291045308113098,0.3047013059258461,0.2817123457789421
586,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,6,6,0.11477536708116531,0.21937806904315948,0.0732186657936161,0.1670767180621624,0.27428723126649857,0.24090422689914703,0.018781542778015137
587,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,4,4,-0.09727160632610321,0.4453126788139343,0.10085186246989936,0.17402053624391556,0.3743688836693764,0.13232748955488205,0.29238852858543396
588,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,-0.07911987602710724,0.4674041271209717,0.10251833919313998,0.19414212554693222,0.18639174848794937,0.447981521487236,0.3793659061193466
589,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,9,9,0.6225583553314209,0.6310425996780396,0.13974002070505173,0.6268004775047302,-0.03659503161907196,-0.06649614870548248,0.20258349878713489
590,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,3,3,0.3702734708786011,0.4044629633426666,0.17366593347138515,0.38736821711063385,0.2961643785238266,-0.260741263628006,0.011375673115253448
591,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,8,8,0.16321872174739838,0.5397087335586548,0.17575714145038945,0.3514637276530266,0.18138237670063972,0.23701201006770134,0.3104454576969147
592,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,6,6,0.607043981552124,0.4188648760318756,0.13136680038004253,0.5129544287919998,0.29181069880723953,0.35232844948768616,0.11972504295408726
593,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,4,4,0.3932683765888214,0.5925915241241455,0.1029641985025425,0.49292995035648346,0.520576536655426,0.5388661921024323,0.22635529935359955
594,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,7,7,0.29103904962539673,0.38614439964294434,0.1397414468742691,0.33859172463417053,0.15416236221790314,0.37241916358470917,-0.10220237448811531
595,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,3,3,0.7518644332885742,0.44915956258773804,0.1797439416152839,0.6005119979381561,0.18629572726786137,0.1159423254430294,0.08145458251237869
596,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,7,6,6,0.05415918678045273,0.1466609239578247,0.08351962564761722,0.10041005536913872,0.24341998435556889,0.17256233841180801,0.2966228127479553
597,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,7,7,0.0894148126244545,0.4863114356994629,0.10232888671796128,0.2878631241619587,0.10187672078609467,0.2921344004571438,0.10574762895703316
598,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,3,3,0.40983492136001587,0.2995936870574951,0.15316442808948091,0.3547143042087555,-0.028945058584213257,-0.08812034875154495,0.17345182597637177
599,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,3,3,0.27998223900794983,0.3467516601085663,0.09562495138505325,0.31336694955825806,-0.10252387821674347,0.219502504914999,0.4800701141357422
600,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,0.16342246532440186,0.4467119574546814,0.11884940096076065,0.3050672113895416,0.01814904808998108,-0.06440596282482147,-0.00018291175365447998
601,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,6,6,0.43717390298843384,0.6196603178977966,0.1452429065200671,0.5284171104431152,0.11763641238212585,0.012622609734535217,0.4560542553663254
602,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,0,0,0,0.8684135675430298,0.35356879234313965,0.24952501688771941,0.6109911799430847,0.3875647932291031,0.21600918471813202,0.1241254722699523
603,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,2,2,2,0.7936684489250183,0.5537960529327393,0.15204447762720907,0.6737322509288788,0.3440244644880295,0.3599459081888199,0.32475288212299347
604,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,1,8,8,0.0044792150147259235,0.34367141127586365,0.09645946528547361,0.17407531314529479,0.4880717843770981,0.03303796052932739,0.20414436236023903
605,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,-0.42349982261657715,0.2806561291217804,0.10992907997176574,-0.07142184674739838,0.204582791775465,0.13639549911022186,0.18052413314580917
606,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,4,3,3,0.4491235315799713,0.4811027944087982,0.1302338151769566,0.46511316299438477,0.13594329357147217,0.0030293166637420654,0.22759083472192287
607,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,2,2,0.1933266669511795,0.25194281339645386,0.10481753821226822,0.22263474017381668,0.07329198718070984,0.26299024373292923,0.07267005741596222
608,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,3,3,3,0.7943633198738098,0.31492313742637634,0.19107016866276752,0.5546432286500931,0.07756410539150238,-0.011364541947841644,0.035522378981113434
609,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,9,9,0.5565304160118103,0.6344713568687439,0.18289696036416503,0.5955008864402771,0.301004596054554,-0.040604621171951294,-0.08101236820220947
610,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,6,6,-0.009421438910067081,0.21353554725646973,0.06541342123039177,0.10205705417320132,0.3636956661939621,-0.03343939781188965,0.010162465274333954
611,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,9,0,0,0.7999503016471863,0.26595473289489746,0.17681709486358127,0.5329525172710419,0.09731840342283249,0.16748140007257462,0.012079089879989624
612,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,-0.2340250313282013,0.36681661009788513,0.15729246790357954,0.06639578938484192,0.33598361164331436,-0.12272502481937408,0.29345741868019104
613,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,8,8,0.5578548908233643,0.10503745824098587,0.11177716437686228,0.33144617453217506,0.2913736328482628,-0.10975571162998676,0.4918937087059021
614,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,5,6,6,0.10057201236486435,0.49997857213020325,0.0998177005224225,0.3002752922475338,0.07494014501571655,-0.014572903513908386,0.24277417734265327
615,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,8,4,4,0.702482283115387,0.6577214002609253,0.1585895252818759,0.6801018416881561,0.2530213538557291,0.2499549388885498,0.37003159523010254
616,vit_lejepa,vit_tiny_cifar,token_gradient,predicted,blocks.3,6,5,5,0.27785876393318176,0.48426610231399536,0.1357734193066911,0.38106243312358856,0.2672940529882908,-0.17136292904615402,0.34686584770679474
